path,family,heading_count,headings,historical_status_signals,reading_status
research/paper/task58/TASK58_EXACT2R_LENGTH_DECISION.md,historical_paper_packages,7,Task 58 Exact-2r Length and Placement Decision | 1. Mathematical Facts That Must Not Change | 2. Main-Text Placement | 3. Supplement Placement | 4. Dependency Boundary | 5. Page Forecast and Length Control | 6. Editorial Acceptance Check,,headings_and_status_scan_not_full_semantic_review
research/paper/task58/TASK58_FINAL_MANUSCRIPT_AUDIT.md,historical_paper_packages,13,"Task 58 Final Manuscript Audit | Package summary | Build result | Theorem inventory | Classification consistency | Computer-assisted theorem inventory | Labels, references, and bibliography | Figure and visual inventory | Literature and novelty | Open questions | Hard scans | Archival and metadata status | Final verdict",36:All three builds completed without TeX or BibTeX warnings. The source trees,headings_and_status_scan_not_full_semantic_review
research/paper/task58/TASK58_FINITE_MAIN_APPENDIX_SPLIT.md,historical_paper_packages,21,Task 58 Finite Main-Appendix-Supplement Split | 1. Purpose and governing rule | 2. Section 7: material that stays in the main text | 2.1 Exact-computation protocol | 2.2 Even orders 8 through 30 | 2.3 The exact order-32 witness | 2.4 The six equality-recovery orders | 2.5 The exact order-40 witness | 2.6 The 96-order exact bridge | 2.7 Final disjoint synthesis | 3. Appendix B: complete mathematical detail | 3.1 Switching and quotient coverage for 8 through 30 | 3.2 Exact strict witnesses at 32 and 40 | 3.3 Local exclusion for the six recovery orders | 3.4 Parity-lifted finite-state completeness | 3.5 Terminal resolution and termination | 3.6 Complete proof of the 96-order bridge | 3.7 Appendix-level exhaustive synthesis | 4. Separate reproducibility supplement | 5. Mandatory proof boundaries | 6. Acceptance condition,,headings_and_status_scan_not_full_semantic_review
research/paper/task58/TASK58_FIRST_SUBMISSION_SCOPE.md,historical_paper_packages,9,Task 58 First-Submission Scope | Category Semantics | Introduction Contract | MAIN_MANUSCRIPT_IMPORT | STATEMENT_OVERVIEW_ONLY | SUPPLEMENT_ONLY | DO_NOT_IMPORT_FIRST_SUBMISSION | Claim Coverage Audit | Locked Editorial Consequences,,headings_and_status_scan_not_full_semantic_review
research/paper/task58/TASK58_G6_MAIN_APPENDIX_SPLIT.md,historical_paper_packages,13,Task 58 G6 Main-Appendix-Supplement Split | 1. Purpose and governing rule | 2. Section 4: material that stays in the main text | 2.1 Bilateral model and essential-spectrum gate | 2.2 Discreteness and physical matching gate | 2.3 Algebraic candidate and realization gate | 2.4 Candidate completeness and maximality gate | 2.5 Rank-two gate | 3. Appendix A: exact mathematical certification | 4. Separate reproducibility supplement | 5. Mandatory logic gates | 6. Prohibited wording and inferences | 7. Final placement checklist,,headings_and_status_scan_not_full_semantic_review
research/paper/task58/TASK58_HANDOFF.md,historical_paper_packages,8,Task 58 Final Handoff | Repository state | Artifact paths | Build | Verification | Archive status | Known limitations before identified submission | Open mathematical questions,,headings_and_status_scan_not_full_semantic_review
research/paper/task58/TASK58_HOSTILE_MANUSCRIPT_REVIEW.md,historical_paper_packages,14,"Task 58 Hostile Manuscript Review | 1. Headline and scope | 2. Mathematical logic audit | 3. Four-channel attack review and repairs | 3.1 Main-chain quantifiers | 3.2 G6 certification | 3.3 Finite classification and reproducibility | 3.4 Publication package | 4. Computer-assisted proof boundaries | 5. Stale, draft, and workflow scans | 6. Length and visual audit | 7. Literature and novelty | 8. External metadata | 9. Review verdict",,headings_and_status_scan_not_full_semantic_review
research/paper/task58/TASK58_INTRO_CLAIM_AUDIT.md,historical_paper_packages,2,Task 58 Introduction Claim Audit | Introduction-level exclusions,,headings_and_status_scan_not_full_semantic_review
research/paper/task58/TASK58_JGT_VISUAL_STYLE_CONTRACT.md,historical_paper_packages,13,Task 58 JGT Visual-Style Contract | 1. Design principle | 2. Typography and fonts | 3. Theorem hierarchy | 4. Mathematical display and prose density | 5. Figure budget and mathematical purpose | 6. Figure execution | 7. Captions | 8. Tables | 9. Prohibited visual devices | 10. Appendices and supplement | 11. Automatic page-budget response | 12. Visual acceptance checklist,,headings_and_status_scan_not_full_semantic_review
research/paper/task58/TASK58_LAYOUT_AND_LENGTH_AUDIT.md,historical_paper_packages,6,Task 58 Layout and Length Audit | Build inventory | Figure inventory | Page-by-page review | Editorial placement | Hard scans,,headings_and_status_scan_not_full_semantic_review
research/paper/task58/TASK58_MANUSCRIPT_BUILD_BASELINE.md,historical_paper_packages,4,Task 58 Manuscript Build Baseline | Current artifacts | Reuse record | Freeze and validation,,headings_and_status_scan_not_full_semantic_review
research/paper/task58/TASK58_MANUSCRIPT_MASTER_BLUEPRINT.md,historical_paper_packages,38,"Task 58 Manuscript Master Blueprint | 1. Final Title and Ambiguity Control | 2. Abstract Logic | 3. Introduction: Eleven Natural Paragraphs | Paragraph 1: the concrete graph problem | Paragraph 2: general signing-minimization context | Paragraph 3: the direct predecessor | Paragraph 4: the surprising nonmonotone answer | Paragraph 5: comparison value and equality logic | Paragraph 6: what the classification does and does not explain | Paragraph 7: reference phase, gaps, and charge | Paragraph 8: exact predefinition of the structural edge | Paragraph 9: from the line defect to finite rings | Paragraph 10: the finite exact closure | Paragraph 11: novelty boundary and organization | 4. Full Section and Subsection Tree | 1. Introduction | 2. Switching Coordinates and the Reference Phase | 3. Gaps, Charges, and Translation Sectors | 4. The Elementary Six-Gap Phase Slip | 5. Optimality Among Single-Gap Interfaces | 6. Phase Slips on Finite Rings | 7. Finite Completion of the Classification | 8. Concluding Remarks | 5. Theorem Placement and Dependency Order | 6. Appendices and Reproducibility Supplement | Appendix A. Exact spectral certification of the reference phase and G6 | Appendix B. Exact finite classification and completeness | Separate reproducibility supplement | 7. Figure Plan: Three Main Figures Maximum | Figure 1. Edge signings and switching coordinates | Figure 2. Reference phase and legal G6 residue constructions | Figure 3. Finite-ring localization and infinite patches | 8. Table Plan: One Main Table | 9. Verified Literature Placement | 10. Page Budget and Cut Rules | 11. Locked Deletion List | 12. Gate A Acceptance Conditions",,headings_and_status_scan_not_full_semantic_review
research/paper/task58/TASK58_MATHEMATICAL_CONTRACT.md,historical_paper_packages,22,"Mathematical Contract for the First-Submission Reframe | 1. Problem, Operators, and Types | 2. Complete Classification and the Two Directions of Equality | 2.1 Candidate-attainment direction | 2.2 Exhaustion direction | 3. Switching Coordinates and the Candidate/Reference Distinction | 4. Gaps, Charge, and Two Different Congruence Laws | 5. The Algebraic Constant $c_6$ | 6. The G6 Essential-Spectrum and Edge Sequence | 7. Complete Single-Gap Scope | 8. Separated G6 Interfaces: IMS and Exact-$2r$ | 8.1 IMS cap used by the large-order classification | 8.2 Correct exact-$2r$ strengthening | 9. Residue Words and the One-Sided Asymptotic Statement | 10. The Analytic Tail and the Sharp Finite Bridge | 10.1 Analytic tail: every even $n\ge240$ | 10.2 Exact finite bridge: every even $48\le n<240$ | 11. Exact Role of the Small Orders | 12. Exact Human/Machine Boundary | 13. Prohibited Overclaims | 14. Immutable Classification Partition | 15. Machine-Auditable Canonical Spellings",,headings_and_status_scan_not_full_semantic_review
research/paper/task58/TASK58_NARRATIVE_AND_DEPENDENCY_MAPS.md,historical_paper_packages,6,Task 58 Narrative and Dependency Maps | 1. Narrative Reveal Map | 2. Mathematical Dependency Map | 3. Theorem-Source Traceability | 4. Internal-Only Use | 5. Forbidden Collapses and Inferences,,headings_and_status_scan_not_full_semantic_review
research/paper/task58/TASK58_NOVELTY_POSITIONING.md,historical_paper_packages,15,Task 58 Novelty Positioning | Direct Answer | Answers To The Required Questions | 1. Is there a previous complete study of the minimum spectral radius over all signings of fixed `C_n^2`? | 2. Is there a corresponding extremal classification for signed powers of cycles? | 3. What is different about the complete even-order classification? | 4. Does the phase-slip framework have a direct graph-theoretic predecessor? | 5. Is there a direct neighbor for the single-gap hierarchy? | 6. How should the computer-assisted component be described? | 7. May the Introduction say “we are not aware of ...”? | Recommended Introduction Positioning | Safe Claims | Claims To Avoid | Novelty-Risk Summary | Watchlist,,headings_and_status_scan_not_full_semantic_review
research/paper/task58/TASK58_SOURCE_IMPORT_MAP.md,historical_paper_packages,10,Task 58 Source Import Map | Import Rules | First-Submission Claim Map | First-Submission Computer-Assisted Lemmas | Canonical Claims Omitted From The First Submission | Exact-Path Blacklist | Current-Claim Hazards | Superseded Exact-`r` Corpus (`ER`) | Global Import Prohibitions | Fail-Closed Checks,,headings_and_status_scan_not_full_semantic_review
research/paper/task58/TASK58_STALE_CLAIM_BLACKLIST.md,historical_paper_packages,8,Task 58 Stale-Claim Blacklist | 1. Context classes | 2. Falsified rank and dimension language | 3. Open statements that must not be promoted | 4. Valid results excluded from the first submission | 5. Workflow and authorship-language blacklist | 6. Quantifier and conclusion guardrails | 7. Scan disposition,,headings_and_status_scan_not_full_semantic_review
research/paper/task58/TASK58_THEOREM_TO_SECTION_MAP.md,historical_paper_packages,5,Task 58 Theorem-to-Section Map | Placement Vocabulary | Canonical Claim Placement | Introduction and Dependency Discipline | Coverage Audit,93:| `A.6` | `OMIT_FIRST_SUBMISSION` | No destination | No proof or statement imported | Remaining multi-gap reduction excluded |,headings_and_status_scan_not_full_semantic_review
research/paper/task58/TASK58_TYPOGRAPHY_BASELINE.md,historical_paper_packages,4,Task 58 Typography Baseline | Submission-template decision | Baseline specification | Render review,,headings_and_status_scan_not_full_semantic_review
research/paper/task59/TASK59_COVER_LETTER_FACTS.md,historical_paper_packages,8,Task 59 Cover-Letter Facts | Mathematical problem | Direct prior art | Main classification | Structural contribution | Proof architecture | Computer-assisted disclosure | Submission package,,headings_and_status_scan_not_full_semantic_review
research/paper/task59/TASK59_FINAL_PROSE_AUDIT.md,historical_paper_packages,9,Task 59 Final Prose Audit | Baseline and scope | Source word counts | Adverb and emphasis audit | Defensive-negative audit | Representative rewrites | Sections changed | Regression boundary | Unresolved prose issues,,headings_and_status_scan_not_full_semantic_review
research/paper/task59/TASK59_FINAL_SUBMISSION_AUDIT.md,historical_paper_packages,7,Task 59 Final Submission Audit | Package inventory | Editorial audit | Reproducibility audit | Visual audit | Frozen artifacts | External blockers,,headings_and_status_scan_not_full_semantic_review
research/paper/task59/TASK59_HANDOFF.md,historical_paper_packages,1,Task 59 Handoff,36:Next authorized task: none,headings_and_status_scan_not_full_semantic_review
research/paper/task59/TASK59_HOSTILE_REVIEW.md,historical_paper_packages,4,Task 59 Hostile Submission Review | Scope | Findings and disposition | Final verdict,,headings_and_status_scan_not_full_semantic_review
research/paper/task59/TASK59_JGT_FIGURE_AUDIT.md,historical_paper_packages,5,Task 59 JGT Figure Audit | Figure inventory | Rendered checks | Deliberate exclusions | Mathematical boundary,,headings_and_status_scan_not_full_semantic_review
research/paper/task59/TASK59_REVISION_LEDGER.md,historical_paper_packages,4,Task 59 Revision Ledger | Baseline and invariants | Decisions | Completion gate,,headings_and_status_scan_not_full_semantic_review
research/paper/task59/TASK59_SOURCE_MAP.md,historical_paper_packages,1,Task 59 Source Map,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/CURRENT_RESEARCH_STATE.md,period8_strengthening,8,"Current research state: authoritative, superseded, and excluded material | Authority rule | Current conclusions | Superseded claims and proof routes | Material excluded from the paper | Formal-verification boundary | Construction now authorized | Current venue decision",6:`final_theorem_package.md` are the current editorial authority.,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/FINAL_ARTICLE_ARCHITECTURE.md,period8_strengthening,31,Final Article Architecture | Section 1. Introduction and Main Results | 1.1 From switching to fixed-graph spectral optimization | 1.2 Why cycle squares and periodic signings | 1.3 Main results | 1.4 Position in the literature and proof architecture | Section 2. Switching Coordinates and Periodic Fibers | 2.1 Signed cycle squares and Hamilton gauge | 2.2 Symmetries and primitive period | 2.3 Finite Bloch decomposition | Section 3. Half-Cell Chiral Symmetry | 3.1 The natural half-cell operator | 3.2 Anticommutation and flux criterion | 3.3 Algebraic consequences | Section 4. The Exact Period-Eight Phase | 4.1 The target phase and chiral block | 4.2 The period-eight polynomial | 4.3 Complete dispersion | 4.4 Finite phase quantization | 4.5 The twisted comparison | Section 5. First Occurrence and Rigidity | 5.1 Local squares and moment reduction | 5.2 Periods below eight | 5.3 Rigidity at period eight | 5.4 Unique first phase | Section 6. Periodic Defect Obstructions | 6.1 Arbitrary periodic words | 6.2 Density and clustering consequences | Section 7. Concluding Remarks | Figure and table plan | Target length allocation,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/FINAL_ARTICLE_ARCHITECTURE_V2.md,period8_strengthening,1,Final article architecture after authorial rewrite,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/INTRODUCTION_PROBLEM_CHAIN_AUDIT.md,period8_strengthening,1,Introduction problem-chain audit,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/JGT_RECENT_STRUCTURE_AUDIT.md,period8_strengthening,13,"Recent JGT structure and proof-architecture audit | Purpose and evidence boundary | Full-text corpus | Corpus answers to the requested questions | Number of sections | What follows the introduction | General lemma versus application | Shape of a complete proof arc | Structural theorem versus exact computation | Finite and computational cases | Conclusion, figures, and tables | Proof-architecture extraction from the closest papers | Final architecture decision",,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/JGT_REVIEWER_SIMULATION.md,period8_strengthening,5,JGT reviewer simulation | Reviewer A: spectral graph theory | Reviewer B: proof skeptic | Reviewer C: exposition and style | Editorial synthesis,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/NARRATIVE_DEPENDENCY_MAP.md,period8_strengthening,3,Narrative dependency map | Proof dependencies | Deletion decisions,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/NOTATION_AUDIT.md,period8_strengthening,1,Notation audit,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/PAPER_CONFIGURATION_RECORD.md,period8_strengthening,3,Paper Configuration Record | Author metadata recovered from the repository | Writing-quality contract,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/POST_THEOREM_DISCUSSION_MAP.md,period8_strengthening,1,Post-theorem discussion map,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/POST_THEOREM_TRANSITION_AUDIT.md,period8_strengthening,19,Post-theorem transition audit | Scope | Corpus observations | Li--Feng--Peng | Albrechtsen--Jacobs--Knappe--Pitz | Li--Zhao--Zou | Guo--Spiro | Fang--Lin--Shi | Horn--Purcilly--Stevens | Steinerberger--Thomas | Goedgebeur--Renders--Wiener--Zamfirescu | Frozen transition patterns for this manuscript | Exact finite radius | General half-cell theorem | Complete period-eight dispersion | Minimal primitive period | Period-eight rigidity | General moment obstruction | Style consequences,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/PROOF_TRANSPARENCY_AUDIT.md,period8_strengthening,1,Proof transparency audit,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/WRITING_PROGRESS.md,period8_strengthening,5,Writing progress | Current stage | Completed | Build status | Remaining author boundary,3:## Current stage,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/current_verified_kernel.md,period8_strengthening,7,Current verified kernel | Status vocabulary | Frozen mathematical results | Frozen formal-verification scope | Computational background only | Excluded projects | Open strengthening questions,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/final_theorem_package.md,period8_strengthening,11,Final theorem package | Theorem I — General half-period chiral mechanism | Theorem II — Exact period-eight solvability | Theorem III — First occurrence | Theorem IV — Rigidity at first occurrence | Corollary — Infinite finite-ring comparison | Structural support — General moment obstruction | Dependency chain | What materially raises the paper | Frozen formal boundary | Excluded claims,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/full_period8_dispersion.md,period8_strengthening,8,"Complete period-eight dispersion | 1. Four squared branches | 2. Reality, positivity, and ordering | 3. Recovery of the chiral spectrum | 4. Exact endpoint values | 5. Exact bands and visible gaps | 6. Finite sectors revisited | 7. Independent audit",,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/general_chiral_criterion.md,period8_strengthening,14,Half-period chiral criterion | 1. Operator setting | 2. Direct anticommutator calculation | Theorem 2.1 — operator criterion | Proof | 3. Correct Bloch normalization | Corollary 3.1 — fiberwise chiral involution | 4. Gauge-invariant local-flux formulation | Theorem 4.1 — flux criterion | Proof | 5. General algebraic consequences | 6. Period eight as the first sub-eight realization | 7. Scope and article value | 8. Independent audit,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/literature_landscape.md,period8_strengthening,24,"Literature landscape for the period-eight paper | Audit policy | A. Signed graphs, switching, and cycle invariants | Long-term line | Connection to this paper | Core sources | B. Spectral optimization over signings | Long-term line | Connection to this paper | Core sources | C. Circulants, periodic graphs, and finite Floquet decomposition | Long-term line | Connection to this paper | Core sources | D. Magnetic graph operators and flux coordinates | Long-term line | Connection to this paper | What is new here | E. Chiral symmetry and moment methods | Chiral line | Moment line | Methodological relation | Position of the Suvagiya preprint | Literature-derived research story",,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/manuscript_period8_jgt/AUTHOR_AND_SUBMISSION_QUESTIONS.md,frozen_period8_manuscript,1,Author and submission questions,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/manuscript_period8_jgt/BIBLIOGRAPHY_VERIFICATION.md,frozen_period8_manuscript,1,Bibliography verification ledger,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/manuscript_period8_jgt/INTEGRITY_REPORT_AUTHORIAL_REWRITE.md,frozen_period8_manuscript,6,Integrity report: JGT authorial rewrite | Verdict | Mathematical scope | Proof transparency repairs | Narrative and style | Verification population,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/manuscript_period8_jgt/INTEGRITY_REPORT_STAGE_2_5.md,frozen_period8_manuscript,9,"Stage 2.5 Integrity Report | Verdict | Registered populations | A. Reference existence and metadata audit | B. Citation-context audit | C. Registered mathematical claim audit | D. Figures, table, and computation | E. Bilingual and build integrity | Advisory items outside the PASS denominator",,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/manuscript_period8_jgt/README.md,frozen_period8_manuscript,1,Period-eight JGT-first manuscript,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/manuscript_period8_jgt/STRUCTURE_RATIONALE.md,frozen_period8_manuscript,1,Why the manuscript has this structure,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/new_article_narratives.md,period8_strengthening,25,Candidate article narratives | Shared mathematical core | Core theorem ladder | Narrative 1: JGT | One-sentence story | Headline theorem | Second main theorem | Introduction logic | Section movement | Risk and response | Candidate titles | Narrative 2: LAA | One-sentence story | Headline theorem | Second theorem | Introduction logic | Section movement | Risk and response | Candidate titles | Narrative 3: SIGMA long-shot | Gate result | What the story would require | Missing theorem ladder | Recommended narrative | Treatment of the recent preprint in all viable narratives,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/recommended_final_architecture.md,period8_strengthening,67,"Recommended final architecture | Editorial configuration | Provisional title and abstract content | Title | Abstract, five-sentence design | 1. Introduction and main results | 1.1 Spectral optimization on a fixed signed graph | 1.2 Why cycle squares are a nontrivial testing ground | 1.3 The explicit period-eight phase | 1.4 Main theorem: exact radius and infinite comparison | 1.5 General theorem: negative half-cell flux and chiral symmetry | 1.6 Structural theorem: why period eight | 1.7 Proof ideas and organization | 1.8 Relation to earlier work | 2. Switching coordinates and finite periodic decomposition | 2.1 Signed cycle squares and switching | 2.2 Triangle fluxes and Hamilton holonomy | 2.3 Hamilton gauge on the cut-open lift | 2.4 Periodic cells and the finite Bloch transform | 2.5 Consequences for spectral radius and multiplicity | 3. Half-cell chiral symmetry and the period-eight fiber | 3.1 The natural monomial half-cell operator | 3.2 Necessary and sufficient anticommutation criterion | 3.3 Bloch normalization and the parity of the half-cell | 3.4 Gauge-invariant flux criterion | 3.5 General algebraic consequence | 3.6 The target word and its (8\times8) Hermitian fiber | 3.7 Specialization of the half-period involution | 3.8 The (8\times8\to4\times4) reduction | 3.9 The (4\times4\to2\times2) determinant identity | 3.10 The squared-fiber polynomial | 4. Exact dispersion and finite spectral radii | 4.1 Centering the quartic | 4.2 All four squared branches | 4.3 Strict monotonicity and the unique band edge | 4.4 Positive holonomy: exact finite attainment | 4.5 Negative holonomy: exact phase-grid formula | 4.6 Optional visual interpretation | 5. The twisted benchmark and the infinite family | 5.1 Definition and Fourier spectrum of the twisted signing | 5.2 Exact comparison for (n=8L) | 5.3 Consequence for fixed-graph minimization | 5.4 Verification scope | 6. Why period eight is distinguished | 6.1 Local square identity and defect word | 6.2 Phase-averaged moments through order six | 6.3 Necessary inequalities below the edge eight | 6.4 Reduction of all periods below eight | 6.5 Nine exact certificates | 6.6 Minimal-period theorem | 7. Rigidity at period eight | 7.1 Symmetry classes of legal period-eight words | 7.2 Balanced and antipodal two-defect phases | 7.3 Non-antipodal two-defect phases | 7.4 Remaining legal classes and trichotomy | 7.5 Unique first-period phase | 8. General periodic defect obstruction | 8.1 Arbitrary periodic words | 8.2 Density and clustering constraints | 8.3 Interpretation and limit of the method | 9. Conclusion | 9.1 What has been proved | 9.2 Remaining mathematical question | Theorem dependency DAG | Result-to-section ledger | Bilingual drafting protocol | Drafting order",,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/reference_library/ACCESS_AND_FULLTEXT.md,literature,5,Access and full-text map | Manuscript core | JGT structure corpus | Reserve full text | Access labels,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/reference_library/CLAIM_REFERENCE_MAP.md,literature,2,Claim--reference map | Coverage by research line,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/reference_library/JGT_STRUCTURE_CORPUS.md,literature,2,JGT structure corpus | Aggregate result,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/reference_library/README.md,literature,5,Canonical reference library for the period-eight paper | Collections | Decision rule | Files | Maintenance workflow,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/reference_library/RESERVE_AND_EXCLUDED.md,literature,4,Reserve and excluded references | Verified reserve | Excluded from the current bibliography by scope | Promotion rule,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/reference_library/VERIFICATION_LEDGER.md,literature,4,Verification ledger | Current snapshot | Bibliographic verification authority | Version boundary,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/strengthening_results.md,period8_strengthening,10,Period-eight strengthening results | Current decision table | Procedural-stop correction and final closure decision | Strongest theorem package after final strengthening | Theorem I: general half-cell chiral mechanism | Theorem II: exact period-eight solvability | Theorem III: first occurrence | Theorem IV: rigidity at first occurrence | Structural support | Formal-verification boundary,"11:| full period-eight dispersion | PASS | all four squared branches, exact endpoints, simple fibers, and exact gaps | analytic + independent symbolic audit | completes rather than en",headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/symmetry_invariance_lemmas.md,period8_strengthening,11,"Symmetry invariance and primitive-period hygiene | 1. Periodic operator and Bloch edge | 2. The two lifts of a defect word | Proposition 2.1 — lift invariance | Proof | 3. Cyclic and reflection invariance | Corollary 3.1 — dihedral reduction for `Q` | 4. Displayed period, primitive period, and cell repetition | Proposition 4.1 — zone folding does not change the Bloch edge | Corollary 4.2 — primitive form of the minimal-period theorem | 5. Independent audit",,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/task1A_exact_finite_edge.md,period8_strengthening,6,Task 1A: exact finite positive-holonomy edge | Theorem | Proof | Square-root and Hermitian checks | Rational separator | Independent audit,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/task1B_alpha_negative_sector.md,period8_strengthening,7,Task 1B: exact negative-holonomy sector | Closed squared-edge dispersion | Monotonicity | Positive holonomy | Negative holonomy | Article value | Independent audit,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/task2A_minimal_period.md,period8_strengthening,5,Task 2A: minimal period below the eight barrier | Theorem (primitive-period form) | Proof architecture | Why this is not a brute-force signing classification | Independent audit,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/venue_audit/JGT.md,period8_strengthening,16,"Journal of Graph Theory audit | Scope and audit method | Twenty-paper corpus, 2021–2026 | Structural findings from the full-text subset | Introduction | Theorem package | Preliminaries and proof flow | Computation and visuals | Six venue questions | 1. What level does the current package reach? | 2. Which strengthening most improves fit? | 3. Which graph objects must remain foregrounded? | 4. Which operator details should be compressed? | 5. Is the period-eight trichotomy a sufficient second theorem? | 6. Should the moment obstruction remain? | JGT-specific decision",,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/venue_audit/LAA.md,period8_strengthening,14,"Linear Algebra and its Applications audit | Scope and audit method | Twenty-paper corpus, 2021–2026 | Corpus-derived structural rules | What LAA accepts as a complete unit | Placement and density | Handling matrix algebra | Evaluation of the present theorem package | Is the current (H(z))/chiral/quartic package enough? | Value of the exact finite spectral radius | Value of the now-proved general chiral criterion | How much graph background? | Recommended LAA theorem ladder | LAA-specific decision",,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/venue_audit/SIGMA.md,period8_strengthening,6,SIGMA audit | Decision first | Twenty-paper scope screen | What the style screen shows | What would be required for a competitive SIGMA version | Editorial consequence,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/venue_audit/venue_comparison.md,period8_strengthening,8,Venue comparison after mathematical strengthening | Current theorem package being evaluated | Side-by-side evaluation | Ranking | Mathematical fit | Strategic recommendation | What changes between the two viable versions | Recommendation for the current branch,,headings_and_status_scan_not_full_semantic_review
research/paper_strengthening/writing_style_audit.md,period8_strengthening,23,Writing-style audit and mathematical drafting rules | Evidence boundary | Three-venue comparison | Corpus-derived JGT rules | Corpus-derived LAA rules | Pure-mathematics adaptation of the ARS workflow | 1. The evidence table is a theorem ledger | 2. The outline is a dependency order | 3. Citation checks do not certify mathematics | 4. Review is adversarial theorem checking | Section-level argument map template | Integrity gate for the master draft | Quantifiers and scope | Finite versus infinite | Spectral quantities | Proof provenance | Literature | Anti-defensive and anti-AI prose rules | Delete these habits | Replace them with mathematical statements | Preferred proof verbs | Human-readable proof standard | Visual policy,,headings_and_status_scan_not_full_semantic_review
research/proof_closure/ANALYTIC_GAP_AUDIT_CURRENT.md,historical_analytic_program,13,"Current Analytic Proof Gap Audit | Executive verdict | Module audit | Arrow-level dependency graph | Analytic routes already ruled out or bounded | Minimal analytic closure task set | P0-1: residue-two boundary response closure | P0-2: common finite-interface theorem for residues four and six | P0-3: analytic local obstruction for equality at 34 and 36 | P0-4: recurrent-core rigidity for equality at 38,42,44,46 | P1 and P2 | Claims that must remain qualified | Non-mainline open questions",,headings_and_status_scan_not_full_semantic_review
research/proof_closure/ANALYTIC_PROOF_PROGRAM.md,historical_analytic_program,2,Analytic Proof First Program | Priority rules,,headings_and_status_scan_not_full_semantic_review
research/proof_closure/ANALYTIC_PROOF_RED_TEAM.md,historical_analytic_program,3,Analytic Proof Red Team | Scope | Verdict,,headings_and_status_scan_not_full_semantic_review
research/proof_closure/ANALYTIC_THRESHOLD_LEDGER.md,historical_analytic_program,1,Analytic Threshold Ledger,,headings_and_status_scan_not_full_semantic_review
research/proof_closure/BASELINE_FREEZE.md,historical_analytic_program,5,Complete Mathematical Closure: Baseline Freeze | Frozen baseline | Frozen manuscript inputs (read only) | Proof and certificate inputs | Baseline rule,,headings_and_status_scan_not_full_semantic_review
research/proof_closure/CITATION_PLACEMENT_PLAN.md,historical_analytic_program,1,Citation Placement Plan,,headings_and_status_scan_not_full_semantic_review
research/proof_closure/EQUALITY_ANALYTIC_SEARCH.md,historical_analytic_program,6,Equality Analytic Search | E1: trace and moment route | E2/E3: local obstruction and forbidden-pattern rigidity | E4: transfer lower bound | E5/E6/E7/E8 status | Reusable partial result,,headings_and_status_scan_not_full_semantic_review
research/proof_closure/FINAL_MATHEMATICAL_PROOF_STATUS.md,historical_analytic_program,3,Final Mathematical Proof Status | Classification decision | Independent verification run,,headings_and_status_scan_not_full_semantic_review
research/proof_closure/FINAL_THEOREM_PROOF_MAP.md,historical_analytic_program,1,Final Theorem Proof Map,,headings_and_status_scan_not_full_semantic_review
